,5 FLUOROURACIL 84 ugmL,A baumannii 5075,ACTINOMYCIN D 4 ugmL,ACTINOMYCIN D 6 ugmL,ADRIAMYCIN 6 ugmL,AZITHROMYCIN 0.4 ugmL,BENZAKONIUM CHLORIDE 20 ugmL,BENZAKONIUM CHLORIDE 40 ugmL,BLEOMYCIN 1.5 ugmL,BLEOMYCIN 3 ugmL,BLOOD AGAR 1,CAMP 0.2 uM,CCCP 0.05 ugmL,CCCP 0.075 ugmL,CEFSULODIN 3 ugmL,CEFSULODIN 6 ugmL,CHLORHEXIDINE 4 ugmL,CHLORHEXIDINE 7 ugmL,CIPROFLOXACIN 0.00025 ugmL,COPPER SULPHATE 20 ugmL,COPPER SULPHATE 50 ugmL,CYCLIC DI GMP 1 uM,DIBUCAINE 0.25 ugmL,DIMETHYL FUMARATE 0.6 ugmL,DIMETHYL FUMARATE 1 ugmL,DMSO 2.5 ugmL,DMSO 5 ugmL,EDTA 1 mM,EGCG 120 ugmL,EGCG 75 ugmL,EGLA WATER DISINFECTANT 1.5 ugmL,EGLA WATER DISINFECTANT 2.5 ugmL,EGTA 1 mM,ETHANOL 12,FOSFOMYCIN 25 ugmL,FOSFOMYCIN 45 ugmL,GENTAMYCIN 5 ugmL,GLYCOLIC ACID 0.25 ugmL,GLYCOLIC ACID 0.75,HYDROGEN PEROXIDE 1.8 mM,IMIDAZOLE 12 ugmL,IMIDAZOLE 24 ugmL,ISOPROPANOL 5 ugmL,K pneumoniae MKP 103,LOPERAMIDE 60 ugmL,LOPERAMIDE 80 ugmL,LYSOZYME 120 ugmL,MAGNESIUM CHLORIDE 10 mgmL,MAGNESIUM CHLORIDE 5 mgmL,METFORMIN 10 ugmL,METFORMIN 8 ugmL,METHOTREXATE 60 ugmL,MMS 1,MMS 1.5,N HEXANOYL L HOMOSERINE LACTONE 200 ugmL,NIGERICIN 120 ugmL,NIGERICIN 200 ugmL,NO SALT LB with SUCROSE 0 mM,P aeruginosa 1,PROCAINE 1 ugmL,PROCAINE 1.5 ugmL,RIFAMPICIN 0.2 ugmL,SALT 0 mM,SDS 0.25,SODIUM BUTYRATE 50 ugmL,SODIUM BUTYRATE 70 ugmL,SODIUM CHOLATE 100 ugmL,SODIUM DEOXYCHOLATE 105 ugmL,SODIUM DEOXYCHOLATE 90 ugmL,SODIUM TAUROCHOLATE 40 ugmL,SODIUM TAUROCHOLATE 60 ugmL,SPECTINOMYCIN 12 ugmL,SPECTINOMYCIN 9 ugmL,STREPTOMYCIN 3 ugmL,STREPTOMYCIN 8 ugmL,TEMPERATURE 18,TEMPERATURE 25,TEMPERATURE 30,TRICLOSAN 70 ugmL,TRICLOSAN 90 ugmL,TRITON 3,UREA 800 ugmL,UV 0.07 Joules,UV 0.1 Joules,UV 0.2 Joules,UV 0.5 Joules,V cholerae C 7606,VANCOMYCIN 100 ugmL,VANCOMYCIN 60 ugmL,VANILLIN AZITHROMYCIN 1,VANILLIN CIPROFLOXACIN 1,ZINC SULPHATE 150 ugmL,pH 6,M9 A KETOGLUTARATE 1,M9 ACETATE 1,M9 ALANINE 1,M9 FRUCTOSE 1,M9 GLYCEROL 1,M9 MALATE 1,M9 MALTOSE 1,M9 MANNITOL 1,M9 PROLINE 1,M9 PYRUVATE 1,M9 SUCCINATE 1,M9 SUCROSE 1,M9 TREHALOSE 1
VCA0894 - ukn - conserved hypothetical protein,-1.770640707,0.129737694,-0.522190222,-0.075329258,-0.800710702,1.973678915,-0.026283575,-0.595240139,-0.65329007,-0.709611901,0.275391706,-0.690977409,-1.29708211,-0.829110251,0.27836526,-0.807442639,-0.426366741,-0.857783514,1.002618363,0.081143317,-1.367074755,-0.625317495,-0.020245133,-0.926974671,-1.429383945,0.690071501,0.325421801,-1.233517002,1.270174991,1.400767764,-0.471554809,-0.214788045,-0.1212023,-0.981232191,-0.445691791,0.618754043,0.410903931,0.339296218,-0.438448516,0.957099956,0.259082851,-0.007901102,-0.780089295,-0.496699259,0.586674775,0.905205015,-0.982646746,1.256525469,0.843681885,-0.611988663,0.563227021,-0.392761702,0.957053874,-1.558197552,-0.424052687,1.327966366,0.525644459,-0.695583652,1.208310135,0.815971711,0.332720421,1.348883967,-0.450325205,-0.379910792,2.19020599,-1.24304223,-0.759873114,-1.249894968,-0.108874862,-0.374890351,0.45218191,-0.510642209,-0.00228884,-0.640656059,-0.381039359,0.830531411,1.239019257,0.558004672,0.616095001,-0.545473831,1.162366429,-1.777955609,1.173651117,0.983117899,-0.943777044,-0.324416824,-0.026422996,-0.098658999,0.885221672,-0.373554618,-0.658325068,0.586929484,-1.319463588,0.201659196,1.429191739,,-2.014112627,1.961887912,1.531893672,-0.933685967,-1.91964163,-3.122779767,2.444096339,-0.099571634,0.279818406,0.599556688
VCA0895 - ukn - chemotactic transducer-related protein,-0.402603407,-0.89690282,0.420487136,2.158969271,-1.212804457,0.02537618,-1.954230291,-1.517160326,-1.266639309,-0.361366585,0.200563079,-0.57954232,-1.112718285,-1.345870629,1.064153929,0.48336335,1.095848499,1.518017746,1.476912621,-1.663814487,0.499553121,-2.819680837,2.198117692,-2.642526811,1.066165707,1.121795202,0.776054305,1.811799262,0.098505755,-0.268499205,1.159218253,3.657850936,-0.839584158,6.709803499,1.577917482,-0.396681229,0.1379163,-3.216404745,1.475842834,0.718288125,-1.236019772,0.361819608,1.363268008,-0.599140906,-0.938949707,-2.738812945,-0.054178352,-2.103811696,0.281157512,-0.354661011,-1.706490966,-1.324551093,-0.478024832,0.350325016,-3.548743581,1.811707866,1.063438879,2.279650402,0.325337581,0.647875407,0.221873007,1.811871142,0.095563328,0.828729106,1.202767424,-0.228128781,0.196845727,-1.525955518,-0.366009857,-0.496986291,-1.146657609,0.673644426,1.002593564,-1.552682625,0.126543858,0.826571512,-1.349483177,-0.315307184,-2.841352632,0.938737488,-3.268632232,0.306349391,-0.654504757,1.31430077,1.000615265,0.328452783,1.830900874,0.256725089,1.804561111,-0.394630221,3.102364617,0.393835208,-1.722223536,0.594286711,-0.859757374,,0.4787441,-0.074220654,-1.886958205,0.606118738,0.029676192,0.308464092,-0.044595538,0.480249098,-0.333680917,0.203181389
VCA0896 - zwf - glucose-6-phosphate 1-dehydrogenase,-0.977674278,-0.861627361,1.201538391,0.985919025,-0.117251231,-0.865278966,0.296181194,-0.678532314,-1.672501396,-1.177295728,0.777083764,-0.426705266,0.996189922,1.131751805,1.804110987,-0.054238628,0.771359125,0.339515615,-0.350665181,-0.637457363,0.973737791,-0.939605854,0.680294144,0.099993718,-1.258120815,-0.205469163,1.116590696,1.131139601,-0.155025917,-0.763635106,0.780642248,0.843089994,1.314391335,-3.975390408,0.791140435,-0.513009974,0.287570404,-0.878089695,0.681930654,0.870479682,-0.692712742,0.398043267,2.288028378,0.473454675,0.296353809,-0.817638301,-0.398044381,0.067525578,-0.864715961,-0.681196545,-0.552983555,0.393499775,0.908730365,0.720817213,-0.878514558,3.025474454,0.098993065,-0.457304358,-1.336021149,-0.048826658,-0.892395858,-0.184591072,-1.042031029,3.378284727,-0.420805121,-0.509704267,1.108480152,0.26957718,0.92948074,0.598522818,-0.241490206,2.356393755,1.097240309,-1.012863511,0.649974357,-0.329141932,-1.026770261,0.578236494,-2.149425729,1.173266616,-1.610640295,-0.736582056,-0.065528142,-0.303134696,-0.23576632,-0.265541549,3.435102274,-1.19707458,-0.059040342,-0.397666678,-0.524607356,0.161848892,-0.401770539,-0.781248971,-0.585050642,,0.49493563,-0.692429147,-3.112540531,0.037330848,0.419646026,0.639599286,-1.158036144,0.927523088,0.483510592,-0.721363251
VCA0897 - devB - devB protein,0.526899021,-1.971317719,1.439216703,-3.003435227,1.020262374,-2.12705428,-0.29000809,-0.951175466,0.823615544,1.736255125,-1.558793972,0.00592683,0.045150973,-1.360545479,-0.465701279,-0.83503196,0.445601979,0.171474961,-1.695537208,2.203075093,-1.344834482,3.117216137,-2.718899651,1.850948427,0.96807611,0.36069958,-0.255262168,0.623400108,1.70254907,0.68453088,0.978079016,0.009597252,0.223182425,0.281482522,0.126106307,-3.326903411,0.337419457,0.033275956,-2.332743332,-0.030474415,-0.429994901,-0.835179459,-1.459709816,1.969010504,-0.935071803,-3.338812694,0.345363655,-2.343767681,-1.49554408,-0.619005537,-0.993410078,0.800998787,1.801745438,-0.629673185,-1.171743221,1.932179271,2.092684416,-0.64116063,-0.372844478,0.93397835,-0.545957702,2.980038278,0.390440262,0.929929442,-0.041046026,0.037310239,-1.023797313,-0.429235565,0.831507075,-0.5694162,-3.357309593,-1.006694303,2.748500149,-1.01243112,-2.691508584,0.210655602,1.468094422,0.563058718,-0.98107607,-1.450744014,0.587210348,0.082376621,0.125359588,2.140868833,0.915301397,-0.038146401,0.907722524,-0.749295642,0.830880873,0.439821399,0.653353672,0.407056017,1.35493193,0.231057316,-0.256939163,,0.789079574,-0.075397956,-0.877350086,0.02441756,1.262845014,-0.074350091,-1.024199,0.390836876,-0.467344703,0.310231493
"VCA0898 - gnd - 6-phosphogluconate dehydrogenase, decarboxylating",-0.111010246,0.276077967,1.751723441,-1.390652695,1.41425209,-1.964078056,-0.195103043,-0.100439105,-0.594615586,-0.241403268,0.653192901,0.17913976,-0.356830088,-1.575347274,0.588994513,0.717088801,0.231438988,0.319718396,-3.737869609,1.461377848,-0.618107423,0.634236509,1.485589208,0.514919614,1.5581827,0.232213464,1.125136703,0.02898152,-0.054723916,-0.351701504,1.481346852,-0.411340527,0.155531872,-0.214978538,0.268250063,-2.284611367,-0.063329502,0.430165016,0.222531185,-1.026156424,0.872890705,-0.049775978,-0.009126114,-0.129660435,-0.141357349,-0.820633449,-1.829936752,-2.670464291,-0.683774026,-1.104142246,0.234865861,0.238451961,1.094642252,-0.118402482,0.170539823,1.291782441,0.63935828,0.829687311,0.111996442,-1.857225368,-0.755262761,-0.630414692,1.608281248,-0.277276234,-0.893019765,-0.897572923,-1.256565279,1.058025871,-0.10959187,1.169371871,-0.526748372,0.550464017,1.14748248,-0.303501167,-2.6329847,-0.550205452,1.714761546,1.884900158,1.716091217,0.697348194,0.412829477,0.468480006,0.551934468,1.447159586,1.032589355,1.236901723,1.875548154,-3.701903494,-1.361231312,0.594870676,1.324208509,0.455050846,-0.504184577,0,0,,2.116443464,2.414288948,,,0,0,0,0,0,0
VCA0900 - ukn - hypothetical protein,0.84637855,0.695861651,-1.389994262,-0.370510737,0.70227512,-0.918689946,-0.547429243,0.2750009,0.679554931,0.286687683,-0.52781841,-0.784301398,1.270779314,1.480186992,-0.733999836,0.302085315,0.323263433,-1.304279154,-0.534051535,0.137611159,0.058037241,0.794305364,0.503510757,-0.048457851,-0.346556537,-1.85532798,-1.268137912,1.056211666,-0.93706744,0.369641699,-0.57109502,0.302945719,0.692616661,1.165204477,0.123827855,1.072322013,-0.35840587,-0.341043583,1.825135816,0.268380003,-0.348629569,-1.403364568,1.29966326,0.439810419,-0.584415867,-0.34322223,1.114064285,-0.550458163,0.17843794,-0.598918987,-0.043734669,0.895211855,0.562453841,-0.670054793,-0.114545217,-1.038664371,-0.591755192,0.653303911,-0.920647329,1.405131757,0.405081911,-0.16871626,0.640002606,0.781740397,-0.149885476,1.858142345,-0.151860913,1.677863737,0.155377721,-0.806968373,-0.682188882,0.309508521,0.042712897,-0.778905792,1.203973026,-0.627158606,-0.108166569,0.979010385,-0.672191615,0.629615889,-0.845246734,-0.2000974,0.673065208,0.454587654,0.15268662,1.233518425,-1.212859738,-1.256624419,-0.400520058,-0.87237066,0.023494373,0.312293919,0.563467137,-0.211102373,-0.02028864,,0.288632588,-0.287642026,-0.65681461,-0.979378391,0.588488946,0.453404606,-2.655922572,-1.168488378,0.851580561,-0.015107757
"VCA0902 - ukn - lipoprotein, putative",-0.105613135,-1.687008739,1.656840336,0.604140276,1.423925377,1.701790932,-1.203956855,-0.866297963,-0.587225474,0.579578375,-1.273670924,-0.375535665,0.275542291,-0.905629522,-0.676186953,-1.763491807,0.31324905,-0.597739448,0.438208377,0.506930293,0.825637233,1.20097788,0.020264638,0.028229832,0.533622687,1.8859782,1.027636978,1.127682644,0.533039807,-0.263332728,0.791873442,0.788662775,-0.108384304,0.676730528,0.680796713,-0.543894811,0.536302427,0.641256063,-1.256147163,-1.341261603,-0.477100631,0.23065598,1.517728497,-0.997666206,-1.028189275,-0.691613357,2.096308429,0.055017595,-0.7139937,-0.569755276,-0.500817484,-1.260971868,1.108010377,-0.224101232,1.254774913,1.822215822,1.486301946,-2.318317177,0.14084105,-1.178921002,-0.062232092,-0.065055568,-0.708878723,0.7377476,-0.377035684,-0.17216187,-1.344362847,0.830261199,0.390539192,-1.132651824,-0.558562727,0.679791923,1.377938968,0.969506448,-0.075983018,-1.103118478,0.209621682,-1.326011403,0.756940547,0.883083318,-1.053794921,-0.712824319,-1.497670387,0.844840314,-1.377031355,-2.7176434,0.805206649,0.28886459,1.254291545,-0.699358256,-0.06094724,1.70160558,1.033717539,0.139512343,-1.80795937,,1.173920573,0.021086913,-0.011943339,0.01304948,0.199915497,0.064280646,-1.919412327,-1.804551106,1.153289449,0.318638561
VCA0903 - garK - conserved hypothetical protein,-3.323053373,-0.291670054,1.840627507,-0.283324005,1.399602256,-1.846854429,2.381630505,2.089727883,0.458813471,0.90192975,6.37252879,0.807988442,-0.919753036,-0.19667647,0.606303447,2.15032306,-0.667859649,0.752170937,1.68540749,3.182275393,1.13798482,1.453585085,-1.652958041,2.911115931,1.205135638,-2.414697841,-1.429734297,-3.082907231,-1.064139485,-1.387793762,-0.081244722,-0.872634243,-2.38596761,-1.165572971,-2.715031044,-2.061666989,-1.042503953,0.544725193,0.019837281,-2.077128079,1.020526999,3.834108047,-1.779417331,4.399539333,2.189785924,-0.768907399,-0.678380333,-3.802499702,-2.653322041,-0.201639085,-0.161927189,-0.58472977,1.601212345,0.181936995,-1.631395927,-0.236612464,0.483882059,1.574547078,-2.746180295,1.804649765,0.990216823,1.175919919,1.443665436,-0.796943128,-1.564947578,-4.413840943,3.129399534,1.054901993,2.496200346,0.432698493,-1.046199548,-0.66939111,0.309909085,2.282757787,-1.664150198,5.709090434,2.476345682,1.83374769,-1.730121697,-2.820062267,0.288505493,1.500888422,2.283862998,-1.362283718,1.187979067,0.440222239,0.050428951,-3.302748123,-1.464617797,-3.407101412,-0.161108624,3.898331854,-0.400777244,0.396415127,-1.754499401,,1.418097456,1.463416197,0.447869442,0,0.156048761,-15.17964138,-0.4094772,0.640966903,-0.926677579,0.078527815
VCA0904 - grtP - permease,0.956969211,-0.613688612,-0.692652851,-0.298014519,0.486569847,0.214979137,-0.941890013,-0.765304382,-1.173623832,-1.517573984,0.995492612,0.513016661,0.377623877,-0.046979489,0.516345313,0.017304105,0.116835167,0.558471911,-0.061211134,-0.892968411,-1.203344833,-0.23367455,0.598668986,0.009712634,-0.112691919,-1.198980093,0.434054268,1.088310491,1.230986924,2.003321373,0.744705848,-0.177871855,-0.064425653,0.137865198,0.816213842,-0.272970784,1.339866245,1.016804171,-1.099080893,-0.201193991,0.369706889,-1.136782841,-0.126157278,0.766732246,-0.242222207,0.394999476,-0.473249326,1.321252978,0.278626875,0.452570743,-0.225250151,-0.080235633,0.978712053,-0.289199946,0.538269755,-1.142404016,-1.123753594,-0.256373348,-0.289260226,-0.784558581,-0.871782954,-1.15756575,-1.345392915,-0.783532514,-0.654898656,1.127950539,1.420694267,0.238590874,-1.002242002,-0.825240603,-1.363530469,1.031547298,0.078703524,0.137945989,-0.927080816,0.413871041,-0.160014505,1.167144848,-0.530986568,0.328932785,-1.201884109,0.368394858,0.108224635,0.332562712,0.444359428,0.79421736,1.714574563,0.034564225,-0.539190097,,0.172246031,0.827379227,-0.038966438,-0.349442544,-1.316267752,0.299410761,1.363848207,0.698979858,,0.466295632,-0.225656391,-0.852239321,0.307515862,-1.062464002,0.315824897,1.718848642
VCA0905 - ukn - conserved hypothetical protein,-0.897222938,-0.106719646,0.608806132,-0.195559187,0.795455256,0.104321915,0.479665113,0.098119359,-0.746432945,0.59684487,0.851976997,-0.077775313,-1.700431075,-0.70532429,1.263741347,2.165484742,0.976933548,1.293508441,1.069840162,-0.13279196,0.501208996,-1.394774212,-1.335260805,-1.108381834,-1.319163244,-1.800031959,0.022196674,-0.221499939,0.292918397,0.690806883,1.048045982,0.216293078,-0.5370015,1.221186567,0.932810659,-1.012583547,0.741598017,-1.797568233,-1.683916144,0.396219661,2.13293732,-0.939177561,-0.304274385,1.607907755,-0.147638587,-0.153055766,0.974836721,-1.749203307,-1.72633414,0.675973042,-1.118341835,1.565826956,0.355091105,-0.5009573,-0.397875855,0.286125935,2.124252121,1.191524132,0.639198534,-0.72678098,-1.269964824,-1.202010224,1.858996738,0.932036409,0.252731663,-0.564703278,1.015115924,-0.100991563,-1.944618672,-0.451577293,-2.542376633,1.904372073,-0.764369308,-0.186064735,-1.065827551,-1.517119538,-0.610536011,-1.267078018,-0.192004359,1.552692945,-2.765740883,0.821215565,-1.783057927,0.118967653,1.222637168,1.692239391,-1.894756405,1.188452508,0.375523424,0.087435574,-0.587394087,0.06919495,-1.232817028,-2.341397839,-0.937744615,,2.461064611,1.04761938,-6.49118099,-1.124745924,2.286268786,1.02064786,2.548961898,-0.605608597,0.990996066,-0.869042811
VCA0906 - ukn - methyl-accepting chemotaxis protein,-1.173759085,0.062604404,0.943078719,1.40749591,0.279367995,-1.32806201,0.838640667,-0.505818353,-0.762172681,-1.039830601,2.355463028,-0.206324737,0.735338028,-0.036790662,-0.351134973,0.955087089,0.355874002,-0.592289321,0.721427114,1.96167731,1.843596938,-0.00599586,0.861381779,0.927106837,1.182045139,-1.564355536,-0.973609492,-0.261047395,-0.984400207,-0.403192093,0.378349208,0.588230044,-0.75933631,0.849444227,-0.734600117,0.428405298,-1.848191848,-0.056683513,1.847534165,0.219589024,-0.154519554,0.965606519,1.364609183,2.237258195,-0.211409737,-1.674465172,-0.536011336,-2.224365138,-1.327184752,-2.008731823,-1.138088614,0.389556392,1.41727598,0.624171885,-0.190392544,-2.011794739,-0.772469787,1.270862423,-0.711547244,2.370523346,1.171176742,-0.516639338,0.117099185,0.049927326,0.423565039,-0.424260179,0.094638781,1.68618516,-0.263316427,-1.243973503,-0.338707585,0.32994161,-0.326616385,0.12966049,0.421126287,0.943737622,0.108557028,0.92767248,-0.969282858,0.476136571,-0.005339286,-0.213154416,0.473501386,0.237951792,0.953044245,-0.528129825,0.419184016,-1.308462949,-1.508878913,0.376665089,-0.933627923,0.318106947,-0.197431388,-1.732651697,-1.51699025,,2.035132844,-2.501802063,-0.924971409,-1.986112348,3.915952852,1.914777594,-1.748293136,1.060365615,2.507102603,-3.461358896
VCA0907 - hutZ - heme-binding protein HutZ,-1.013237783,-0.276506539,0.690193016,0.573645877,0.803521248,-0.586332126,1.854730587,0.489343381,-1.483949534,-1.950618576,0.085502013,-0.04831351,-1.076090409,0.871289202,-1.392419269,0.533372664,0.226216159,-0.129319955,-0.175730495,0.324078108,-0.550104393,-0.104507325,0.181880514,-1.289488597,-1.85377177,-0.88108616,0.236553054,-1.248842698,0.748686822,0.111683627,-0.453189725,-0.811832594,-0.258066609,-0.831473536,0.089480928,-0.108450242,-1.90666078,0.492100639,-0.188823586,-0.407854214,1.611000516,0.286546119,-1.510872074,-0.029952247,0.963076823,0.261670914,0.277540115,0.191051708,-0.296728527,0.973698254,0.04523619,0.78972137,1.63343703,0.680642552,0.61342412,0.900460081,0.304284408,-1.137882104,0.926209452,-0.301185848,0.315509254,0.449408993,-0.201443037,-1.041978433,0.114358356,0.607810779,1.128536143,-0.273622007,-0.650825345,0.774926834,0.050424774,1.252059921,0.906910961,0.768500894,0.064002693,2.272190072,1.690886961,1.364598194,-0.148913806,-0.730042022,0.663457589,-0.359415812,0.558584005,-0.321205705,0.797362587,0.692737139,-0.892350135,-0.173519831,-0.009548003,,-1.728733556,1.481720782,-0.373945203,-1.069109435,-0.929467421,-9.667509,-1.061819718,0.827467502,,-1.029544266,-0.641441048,0.314022496,0.869248777,-0.958723901,0.997782004,0.00919788
VCA0908 - hutX - hutX protein,-0.200736509,0.902105561,-1.404565489,1.082786949,-1.336976819,-0.426688977,-0.554641463,0.516895237,0.65558902,0.495683971,-1.562791936,-0.650388596,-0.142897659,1.914173293,-0.369838075,0.02319773,-0.009447137,-0.70272406,0.355729135,-1.612466206,0.056044353,-0.912251518,-0.644273837,-0.834906655,-0.775914539,-1.096688059,-1.211729221,0.351166245,-1.438967777,-0.429513554,-0.903727562,-0.5884129,-0.452192047,1.2157485,-0.753122055,0.89615108,0.839901026,-0.464361702,1.068107689,1.506844034,-0.021440658,-0.728503276,0.669450149,1.231002962,-1.325373858,1.597599683,-1.014272567,1.235650556,-1.378294337,0.416950303,-1.320053023,-1.440540903,0.365206394,0.475869151,0.641262141,-1.024579382,0.033320963,-0.703809075,0.393158085,1.502254667,1.328742957,0.195740917,-0.381959039,-0.587927768,0.777109428,0.998757646,0.932602673,-0.447919442,0.259350899,-0.899818757,1.071830719,2.402557596,-0.1583983,-2.630401434,1.65496656,-1.486789134,-0.041629576,1.234658339,-0.495770543,-0.169346696,-0.982438548,0.686169749,0.727798096,1.766070541,-0.43142022,0.439331065,0.44526049,1.765504902,-1.080915453,-3.988904223,-0.634226199,-0.381758832,-1.710963573,-1.040548734,-3.327699024,,0.356838218,-1.577317199,-0.938390981,-1.086272637,2.062735576,0.62735125,-1.278717953,0.091672124,3.095828908,1.452351327
VCA0909 - hutW - hutW protein,-0.229435677,-1.710512603,0.839157129,0.054973502,0.668391443,0.896859404,-0.153348602,-1.579309205,-1.244884391,0.797070571,-1.834149442,0.945791952,1.237592592,0.641994746,-0.423968896,0.405406305,1.540190089,0.234886718,-1.014424954,0.614361003,0.542366834,-0.224758694,-0.97220747,-0.718603171,-0.303643104,0.38701487,0.786531152,-0.12368512,0.606579829,-0.099864952,0.730587805,0.461048875,1.945496563,-1.140637361,0.489998197,-0.829545877,-2.922228245,0.15062843,-1.807953586,-0.315344844,-1.482016105,0.41376484,-1.718239801,-0.627628941,-1.658141701,0.972632449,-0.373161697,-0.396114584,0.762169873,-0.584517561,1.219616918,-0.386480158,1.474120293,0.861142582,0.187514028,0.189358111,0.218723577,0.084848241,-0.444890433,0.350885031,-0.12702428,0.96589261,-0.561320653,-1.103901757,-0.765926954,0.546616865,1.241135346,1.6966284,0.192807136,1.357329322,-0.400479064,-1.478561502,-0.269906745,1.015086554,0.923951329,0.600101516,1.430741441,0.983540676,-0.965401136,-0.876980614,1.702610901,1.493009715,-0.488306703,-0.177650899,-1.228200246,-0.73004971,0.610141708,0.231250287,2.442027617,,-1.619269185,1.096937664,1.234841087,-0.329820665,-1.034805081,-0.307842514,-0.569482934,0.8113552,,-0.274013551,0.543712095,-1.188379918,1.422245937,1.824446272,-1.375219995,0.554803189
VCA0910 - tonB1 - tonB1 protein,0.300940054,0.580212534,0.643704733,0.205728501,0.023564119,-0.776590339,0.949023646,-0.524135917,0.480654953,0.4134451,0.269666582,1.511665747,-0.770784312,0.786224207,-0.773620669,0.243088331,-0.093874762,0.248237377,0.761685358,-0.922710154,0.139132407,1.230430426,0.21849931,0.959596724,0.032972077,-0.082907914,-0.791241218,0.184720128,0.379575583,1.115353411,-0.634687192,0.219555532,-0.664444897,0.033664377,0.043832202,0.929971896,0.066330262,0.406309034,0.381726471,-0.437887843,0.781347539,-0.626066023,-0.557832702,-0.101917947,0.050864506,1.373988794,-0.491839884,0.168128183,-0.057242681,0.114074629,-0.619201801,0.731610619,0.022598086,1.158770092,1.086580362,1.919652148,-0.49670424,-0.241914785,0.381749389,0.723860479,0.279601936,-0.201910598,-1.537805095,-1.998758305,-0.187017387,-0.046166089,0.291741401,-0.324274528,0.267595632,0.476394678,1.097269,-0.095983761,0.227363043,-1.113736846,-0.388147924,-0.63940519,-0.681540541,0.831878116,0.950976519,0.038494563,-0.080251867,-0.157176105,-0.168861652,0.456244943,0.008802514,0.354116011,0.204814615,0.44060718,-0.98529539,-0.020370522,-2.087001011,0.566588221,-0.567987792,0.868145889,0.306582199,,-1.867084092,0.567547201,-0.413895682,-0.991981884,-0.972221575,0.429923925,-0.16959361,-0.009190049,-0.606488046,0.34053858
VCA0911 - exbB1 - TonB system transport protein ExbB1,-0.929081505,-0.099832613,0.078378184,0.629633603,-0.371933897,-0.724383539,0.948938228,0.242299414,0.728659029,0.251191963,0.805096374,0.797900282,-1.261776275,1.022585487,-0.48448679,-0.651296664,-0.901898078,-0.517310748,-1.496779853,-0.748880971,-0.315699165,1.124804747,-0.360865678,-0.185500285,-0.350503179,1.846973018,-0.697027331,-0.796520486,-0.539511557,-0.522251855,-0.511504332,-0.480275954,-0.188270957,-0.157469077,0.023565184,0.385789382,0.302154788,1.524085573,0.160055146,0.48642238,0.192537899,-0.939126009,0.298144953,-0.65659631,0.409724238,0.845872317,-1.768105093,1.161675927,0.363544395,-0.603861511,0.31414638,0.369449982,-0.492305799,0.278092626,0.790538046,2.035852641,0.905224624,-1.480344848,1.445411223,0.047215948,0.708207723,0.890613154,0.151160617,-0.202648914,0.441866956,0.535708764,-1.546536131,-1.368784553,0.226629792,0.479693672,0.656050694,-0.64369415,1.384090153,-0.431193888,-0.798837912,0.840173047,0.874345932,0.456233756,0.327358091,-0.19603054,0.301907481,-0.193586849,0.506557404,0.181589921,-0.849624164,-0.381558538,-1.067049941,0.660466994,-0.760221967,0.377628646,-0.007578229,-1.031101421,-0.043549228,0.552023339,-0.544805804,,-1.780292984,-5.44E-05,-0.762047511,0.302808437,-0.951411893,0.125745203,0.77294416,-0.519164801,-0.179053061,1.072931542
VCA0912 - exbD1 - TonB system transport protein ExbD1,-0.007752648,-1.186823932,0.430890423,-0.385656552,0.786655304,-0.282139432,1.755202937,-0.357727502,2.711234954,0.416277112,0.963685027,-1.735151378,0.765943089,0.207297266,1.518687714,-0.269062712,0.685042064,0.270349206,-0.464874815,0.857609953,-0.83220159,-0.113164037,0.34512684,-0.138562302,-0.155210448,0.901779935,-0.279349659,-0.881557746,0.148783591,0.892928864,0.707397423,-1.610184749,-1.220058702,-0.055725127,1.243832286,2.096350366,1.015333257,-0.906067277,-1.369227233,1.692939699,-1.051809807,-1.560324275,1.103893871,0.437801801,-1.32544321,-2.053734748,-0.594259374,-0.797484134,-0.66413001,-1.554239958,-0.736088622,-1.834554969,-0.018818446,-0.864562162,-0.820236741,-1.551225273,-1.392898801,0.352482026,0.563827499,1.779601412,1.073778404,-0.040720763,1.234631246,1.477394802,1.587895649,1.356534055,-0.618523795,0.823337704,1.677508208,0.846588378,-0.650022566,0.288204646,1.33221733,-0.280769139,1.157828132,-1.131593669,-1.3916452,0.339111522,0.344916952,0.451631746,-1.318814378,0.334386785,0.447390848,0.260352884,-0.659325615,-0.010870237,0.23988195,-0.366793655,0.800300272,,-0.184936695,-2.214982366,0.27920548,-0.244956887,0.80443697,0.878249957,2.055914331,-0.89204048,,-1.396671066,1.133018793,-0.058402787,-1.629887762,-0.744100181,2.426066698,1.05123258
